marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,1297321,RW5ZBLROI5WBO,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Two Stars,I couldn't view a picture of my street,2015-03-22
US,20189470,RZQLE2TSHUVAU,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,This app saved my sanity in California! Even when I took the wrong turn it quickly redirected me.,2015-03-21
US,31302662,R27L9Y9PB8Q2EI,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Two Stars,Not Kindle Friendly. Seems to slow other apps.,2015-03-21
US,24263871,R93EQDHU9WJ3B,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,So far looks great but need more time with the program before a proper evaluation can be offered.,2015-03-20
US,44696278,RYZS3BJ0HBFPM,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Arial pictures are very helpful,I'm a trucker and needed to see the lay of the land to determine if there would be an area I could park my rig. Google maps let me see an Arial picture of the place!,2015-03-20
US,10379283,RLLCVNFIQ3502,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Two Stars,Better map apps out there....sorry.,2015-03-20
US,45983371,R1BUJPE25GPG0X,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,not worth downloading it,Its flickery and doesn't have navigation built in. Even the icon looks shady. Don't waste your time on it.,2015-03-20
US,15401214,R3TYZH6MQ18DGK,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,works nice period,2015-03-19
US,1465162,R1LKMRZK4IV7Y4,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,I keep getting asked for reviews when I haven't read ...,I keep getting asked for reviews when I haven't read the book and with googlemaps I only looked at one time.  I cannot give a fair opinoon,2015-03-19
US,2684506,R2PM7BQPP0SBHV,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,N ever could get it to work.,2015-03-19
US,37511351,R2V8C904FLDHXP,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Easy and clear!,2015-03-19
US,17580302,R3974XQZHWQBP8,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,awful,2015-03-18
US,15093378,RNX73RZED1HC5,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,liked McRyan,"Enjoyed it. Wanted to keep reading. Some detail maybe not needed, but a fast read. My first McRyan book.",2015-03-18
US,48845172,R37NP0LXOTQT4I,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Excelente!!!,2015-03-18
US,20732141,R3CCPA03HCPYGT,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Three Stars,very slow...clunky,2015-03-18
US,12129282,R2QDU38LKA03CM,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Three Stars,May not be up to date,2015-03-18
US,45929870,R3JSGWST1Z5ZDM,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Excellent,2015-03-18
US,25467831,R13KW6QEODV16E,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,101,130,0,1,"It's not the fault of Google maps but someone ""forgot"" ...",It's not the fault of Google maps but someone &#34;forgot&#34; to put GPS chip in the Kindle Fire HD 7. Which means it gives a lot of information but no navigation. I really bought the Fire HD 7 to replace an old Kindle e-reader so it is serving that purpose real well.,2015-03-18
US,16749077,R120ZV0SOICF4B,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,"Well defined directions, with choices.",2015-03-18
US,14364456,R1YW9GF6N8OI3V,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Seems to be just fine,"I haven't had a chance to really use it yet, but it seems like a typical Google app",2015-03-16
US,4054974,R1U65MHY8XK0NJ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Mapped,good to have for the times I don't have my garmin in the truck and need to find a address.,2015-03-16
US,3441162,R29IVL0OQIINEW,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,not easy,Was hard to navigate through...never did find a route that I was looking for....Would not recommend this download.,2015-03-15
US,21385645,R1QMP3UUTNF5A5,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,3,0,0,0,1,Three Stars,No turn by turn directions like Google maps on iPhone or android,2015-03-15
US,988907,R1GMYDH1QNLUC7,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,only one star.,The only map that has me located in a tree.,2015-03-15
US,14372005,R3PVUR2WWWHW1A,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,2,0,0,0,1,Not worth downloading ut,Extremely slow on my kindle fire.,2015-03-14
US,6739002,RN3ND25CR2FCH,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Google maps,Google maps are the best,2015-03-14
US,11703078,R15GHWI7PRD5I6,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,0,0,0,1,One Star,overlapping text,2015-03-13
US,385745,R2F3NJCJKEMS42,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Official,Official app of google map! Great!,2015-03-13
US,47480624,R2QG7G9TAF59SS,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,60,77,0,1,Google Maps now on fire phone,This is the web app but it works really well on the Fire phone. It is really lightweight.,2015-03-10
US,11892644,R2SP7OVJPQ87QA,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,1,16,22,0,1,Terrible!,"Absolutely horrible.<br />Google Map app on iOS and android works much better, this app lacks many features, has slow speed and overall doesn't feel like Google map.",2015-03-10
US,14119797,RZZZRR5KVNHXI,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Five Stars,Easy to access and navigate. Even the hubby can handle it after it's accessed!,2015-03-10
US,43574751,R3BMFCX1EHUS,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,4,0,0,0,1,Four Stars,Great app,2015-03-10
US,837866,R2OH3QX1SX9YT3,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,2,3,0,1,Finally! Google Maps on Fire!,"Waited so long and it's finally here! The Google maps app works great on Fire Phone. Get it, it's the official app!",2015-03-09
US,17169603,R2JOIPYNW69HSZ,B00SZFFC2I,563944246,Google Maps,Mobile_Apps,5,0,0,0,1,Love it!!,works brilliantly!!! no trouble at all loading or working or downloading! would highly recommend this app to anyone! proper google maps!,2015-03-08
